CRIMINAL_ID,INCIDENT_DATE,INCIDENT_AREA
201223567,10/29/2020 12:00:00 AM,77th Street
200504788,01/19/2020 12:00:00 AM,Harbor
201915310,10/05/2020 12:00:00 AM,Mission
200911679,06/28/2020 12:00:00 AM,Van Nuys
200114776,07/13/2020 12:00:00 AM,Central
202011683,07/02/2020 12:00:00 AM,Olympic
200404446,01/13/2020 12:00:00 AM,Hollenbeck
201807983,03/11/2020 12:00:00 AM,Southeast
200317097,09/10/2020 12:00:00 AM,Southwest
200516496,11/11/2020 12:00:00 AM,Harbor
200612539,07/13/2020 12:00:00 AM,Hollywood
202011517,06/28/2020 12:00:00 AM,Olympic
200614126,08/16/2020 12:00:00 AM,Hollywood
201309459,04/15/2020 12:00:00 AM,Newton
201915810,10/17/2020 12:00:00 AM,Mission
202111154,07/03/2020 12:00:00 AM,Topanga
200300700,06/14/2020 12:00:00 AM,Southwest
201820204,11/07/2020 12:00:00 AM,Southeast
200910294,05/29/2020 12:00:00 AM,Van Nuys
201226116,12/10/2020 12:00:00 AM,77th Street
202111544,07/14/2020 12:00:00 AM,Topanga
200705548,02/01/2020 12:00:00 AM,Wilshire
200908886,04/25/2020 12:00:00 AM,Van Nuys
201507978,03/24/2020 12:00:00 AM,N Hollywood
200116010,08/07/2020 12:00:00 AM,Central
200808053,04/05/2020 12:00:00 AM,West LA
201226819,12/21/2020 12:00:00 AM,77th Street
201605015,01/24/2020 12:00:00 AM,Foothill
201013306,09/05/2020 12:00:00 AM,West Valley
202104936,01/21/2020 12:00:00 AM,Topanga
201221084,09/21/2020 12:00:00 AM,77th Street
202014182,09/03/2020 12:00:00 AM,Olympic
201614118,10/22/2020 12:00:00 AM,Foothill
200907966,03/30/2020 12:00:00 AM,Van Nuys
200409487,06/04/2020 12:00:00 AM,Hollenbeck
200717270,12/19/2020 12:00:00 AM,Wilshire
201514110,08/18/2020 12:00:00 AM,N Hollywood
201110177,06/06/2020 12:00:00 AM,Northeast
200210999,06/05/2020 12:00:00 AM,Rampart
201318127,10/08/2020 12:00:00 AM,Newton
201820703,11/17/2020 12:00:00 AM,Southeast
200917387,11/17/2020 12:00:00 AM,Van Nuys
201406591,02/13/2020 12:00:00 AM,Pacific
200911702,06/29/2020 12:00:00 AM,Van Nuys
200122232,12/11/2020 12:00:00 AM,Central
201309200,04/08/2020 12:00:00 AM,Newton
201010649,07/04/2020 12:00:00 AM,West Valley
201212796,05/14/2020 12:00:00 AM,77th Street
201411915,06/05/2020 12:00:00 AM,Pacific
200809541,05/16/2020 12:00:00 AM,West LA
202112864,08/18/2020 12:00:00 AM,Topanga
201013202,09/18/2020 12:00:00 AM,West Valley
200506745,03/04/2020 12:00:00 AM,Harbor
202006804,02/28/2020 12:00:00 AM,Olympic
201911517,06/28/2020 12:00:00 AM,Mission
200706411,02/20/2020 12:00:00 AM,Wilshire
200416360,12/28/2020 12:00:00 AM,Hollenbeck
202112744,08/14/2020 12:00:00 AM,Topanga
201915366,10/06/2020 12:00:00 AM,Mission
200715419,10/28/2020 12:00:00 AM,Wilshire
201219190,08/23/2020 12:00:00 AM,77th Street
201209550,03/20/2020 12:00:00 AM,77th Street
201817093,09/12/2020 12:00:00 AM,Southeast
201400548,02/07/2020 12:00:00 AM,Pacific
200814564,09/26/2020 12:00:00 AM,West LA
200914373,09/05/2020 12:00:00 AM,Van Nuys
201811209,05/16/2020 12:00:00 AM,Southeast
200109824,03/30/2020 12:00:00 AM,Central
201004812,01/20/2020 12:00:00 AM,West Valley
200509945,05/26/2020 12:00:00 AM,Harbor
200405282,02/03/2020 12:00:00 AM,Hollenbeck
200110941,04/24/2020 12:00:00 AM,Central
201214427,06/10/2020 12:00:00 AM,77th Street
201200902,09/24/2020 12:00:00 AM,77th Street
202111095,07/02/2020 12:00:00 AM,Topanga
202011702,07/03/2020 12:00:00 AM,Olympic
200700868,12/27/2020 12:00:00 AM,Wilshire
201306194,02/08/2020 12:00:00 AM,Newton
200714754,10/10/2020 12:00:00 AM,Wilshire
201211660,04/27/2020 12:00:00 AM,77th Street
201216877,07/17/2020 12:00:00 AM,77th Street
200619104,12/10/2020 12:00:00 AM,Hollywood
201208240,03/01/2020 12:00:00 AM,77th Street
200107375,02/18/2020 12:00:00 AM,Central
201219620,08/30/2020 12:00:00 AM,77th Street
201406638,02/11/2020 12:00:00 AM,Pacific
200107613,02/21/2020 12:00:00 AM,Central
202014480,09/10/2020 12:00:00 AM,Olympic
200711139,06/30/2020 12:00:00 AM,Wilshire
201700626,03/13/2020 12:00:00 AM,Devonshire
201412349,06/15/2020 12:00:00 AM,Pacific
201711539,07/25/2020 12:00:00 AM,Devonshire
201224560,11/15/2020 12:00:00 AM,77th Street
200906585,02/27/2020 12:00:00 AM,Van Nuys
200517246,11/30/2020 12:00:00 AM,Harbor
200312878,06/17/2020 12:00:00 AM,Southwest
200805889,02/11/2020 12:00:00 AM,West LA
200800646,05/14/2020 12:00:00 AM,West LA
200120668,11/06/2020 12:00:00 AM,Central
201905886,02/10/2020 12:00:00 AM,Mission
201222200,10/07/2020 12:00:00 AM,77th Street
200310373,04/24/2020 12:00:00 AM,Southwest
202007399,03/12/2020 12:00:00 AM,Olympic
201508485,04/02/2020 12:00:00 AM,N Hollywood
200813793,09/07/2020 12:00:00 AM,West LA
200307318,02/24/2020 12:00:00 AM,Southwest
200322025,12/21/2020 12:00:00 AM,Southwest
201707554,03/19/2020 12:00:00 AM,Devonshire
200117774,09/11/2020 12:00:00 AM,Central
201414924,08/05/2020 12:00:00 AM,Pacific
201910185,05/24/2020 12:00:00 AM,Mission
200207709,03/14/2020 12:00:00 AM,Rampart
200811708,07/08/2020 12:00:00 AM,West LA
200507962,04/05/2020 12:00:00 AM,Harbor
200700709,06/01/2020 12:00:00 AM,Wilshire
200410489,07/05/2020 12:00:00 AM,Hollenbeck
201910484,06/01/2020 12:00:00 AM,Mission
201900512,01/03/2020 12:00:00 AM,Mission
201612999,09/17/2020 12:00:00 AM,Foothill
200805042,01/24/2020 12:00:00 AM,West LA
201104742,01/19/2020 12:00:00 AM,Northeast
201912888,08/03/2020 12:00:00 AM,Mission
200813499,08/29/2020 12:00:00 AM,West LA
201300899,08/08/2020 12:00:00 AM,Newton
200811966,07/18/2020 12:00:00 AM,West LA
200112624,06/01/2020 12:00:00 AM,Central
201208004,02/27/2020 12:00:00 AM,77th Street
202009339,05/05/2020 12:00:00 AM,Olympic
201010682,07/04/2020 12:00:00 AM,West Valley
201813095,06/25/2020 12:00:00 AM,Southeast
200210865,06/01/2020 12:00:00 AM,Rampart
201305917,02/03/2020 12:00:00 AM,Newton
201010725,07/06/2020 12:00:00 AM,West Valley
201518560,12/11/2020 12:00:00 AM,N Hollywood
200100858,06/26/2020 12:00:00 AM,Central
201515711,09/29/2020 12:00:00 AM,N Hollywood
200816452,11/13/2020 12:00:00 AM,West LA
201415588,08/16/2020 12:00:00 AM,Pacific
201105414,02/01/2020 12:00:00 AM,Northeast
202107232,03/11/2020 12:00:00 AM,Topanga
200318325,10/04/2020 12:00:00 AM,Southwest
201909279,04/30/2020 12:00:00 AM,Mission
201818008,09/30/2020 12:00:00 AM,Southeast
201412874,06/26/2020 12:00:00 AM,Pacific
200318712,10/11/2020 12:00:00 AM,Southwest
200510023,05/28/2020 12:00:00 AM,Harbor
201014195,10/16/2020 12:00:00 AM,West Valley
200309855,04/13/2020 12:00:00 AM,Southwest
201300755,05/26/2020 12:00:00 AM,Newton
201510264,05/19/2020 12:00:00 AM,N Hollywood
201507123,03/04/2020 12:00:00 AM,N Hollywood
201518064,11/26/2020 12:00:00 AM,N Hollywood
201411498,05/27/2020 12:00:00 AM,Pacific
200321282,11/19/2020 12:00:00 AM,Southwest
200310459,04/26/2020 12:00:00 AM,Southwest
200406661,03/08/2020 12:00:00 AM,Hollenbeck
201216605,07/16/2020 12:00:00 AM,77th Street
200708876,05/03/2020 12:00:00 AM,Wilshire
201116195,11/30/2020 12:00:00 AM,Northeast
201221301,09/23/2020 12:00:00 AM,77th Street
200408524,05/05/2020 12:00:00 AM,Hollenbeck
201908118,03/27/2020 12:00:00 AM,Mission
200908961,04/27/2020 12:00:00 AM,Van Nuys
201104169,01/05/2020 12:00:00 AM,Northeast
200610722,05/28/2020 12:00:00 AM,Hollywood
200711366,07/07/2020 12:00:00 AM,Wilshire
200205876,02/07/2020 12:00:00 AM,Rampart
201110083,06/04/2020 12:00:00 AM,Northeast
201309104,04/06/2020 12:00:00 AM,Newton
200514444,09/22/2020 12:00:00 AM,Harbor
200105088,01/15/2020 12:00:00 AM,Central
201409550,04/09/2020 12:00:00 AM,Pacific
200317402,09/14/2020 12:00:00 AM,Southwest
202117061,12/16/2020 12:00:00 AM,Topanga
211314131,08/12/2021 12:00:00 AM,Newton
201805038,01/20/2020 12:00:00 AM,Southeast
200707219,01/28/2020 12:00:00 AM,Wilshire
200218271,12/06/2020 12:00:00 AM,Rampart
201410648,05/09/2020 12:00:00 AM,Pacific
201316221,08/30/2020 12:00:00 AM,Newton
201712541,08/25/2020 12:00:00 AM,Devonshire
201613598,10/07/2020 12:00:00 AM,Foothill
200814021,09/12/2020 12:00:00 AM,West LA
202108012,04/05/2020 12:00:00 AM,Topanga
200911239,06/19/2020 12:00:00 AM,Van Nuys
201715278,11/12/2020 12:00:00 AM,Devonshire
201515108,09/12/2020 12:00:00 AM,N Hollywood
201116043,11/24/2020 12:00:00 AM,Northeast
201420610,11/19/2020 12:00:00 AM,Pacific
200217965,11/29/2020 12:00:00 AM,Rampart
201904299,01/07/2020 12:00:00 AM,Mission
201014859,11/08/2020 12:00:00 AM,West Valley
200618001,11/14/2020 12:00:00 AM,Hollywood
201304979,01/18/2020 12:00:00 AM,Newton
200215595,09/29/2020 12:00:00 AM,Rampart
201917465,11/28/2020 12:00:00 AM,Mission
201800601,03/09/2020 12:00:00 AM,Southeast
200910805,06/09/2020 12:00:00 AM,Van Nuys
200516493,11/11/2020 12:00:00 AM,Harbor
201516675,10/23/2020 12:00:00 AM,N Hollywood
201226992,12/23/2020 12:00:00 AM,77th Street
201116475,12/10/2020 12:00:00 AM,Northeast
200407473,04/01/2020 12:00:00 AM,Hollenbeck
200512916,08/13/2020 12:00:00 AM,Harbor
200505180,01/27/2020 12:00:00 AM,Harbor
200512743,08/07/2020 12:00:00 AM,Harbor
200513958,09/09/2020 12:00:00 AM,Harbor
200910832,06/10/2020 12:00:00 AM,Van Nuys
201713774,09/29/2020 12:00:00 AM,Devonshire
201224535,08/19/2020 12:00:00 AM,77th Street
200714803,10/11/2020 12:00:00 AM,Wilshire
200407053,03/18/2020 12:00:00 AM,Hollenbeck
201710735,07/05/2020 12:00:00 AM,Devonshire
201907914,03/20/2020 12:00:00 AM,Mission
201016491,12/28/2020 12:00:00 AM,West Valley
200313691,07/05/2020 12:00:00 AM,Southwest
201512420,07/09/2020 12:00:00 AM,N Hollywood
200619833,12/31/2020 12:00:00 AM,Hollywood
201009420,05/26/2020 12:00:00 AM,West Valley
201917105,11/19/2020 12:00:00 AM,Mission
200804709,01/16/2020 12:00:00 AM,West LA
202110870,06/24/2020 12:00:00 AM,Topanga
201207492,02/19/2020 12:00:00 AM,77th Street
201217223,07/26/2020 12:00:00 AM,77th Street
200611688,06/22/2020 12:00:00 AM,Hollywood
210609975,05/19/2021 12:00:00 AM,Hollywood
201222712,10/16/2020 12:00:00 AM,77th Street
201906447,02/20/2020 12:00:00 AM,Mission
200510902,06/22/2020 12:00:00 AM,Harbor
201514362,08/25/2020 12:00:00 AM,N Hollywood
201911337,06/24/2020 12:00:00 AM,Mission
201918192,12/18/2020 12:00:00 AM,Mission
200405917,02/19/2020 12:00:00 AM,Hollenbeck
201500919,08/08/2020 12:00:00 AM,N Hollywood
201110870,06/26/2020 12:00:00 AM,Northeast
201518625,12/12/2020 12:00:00 AM,N Hollywood
200304273,01/05/2020 12:00:00 AM,Southwest
200216733,10/27/2020 12:00:00 AM,Rampart
200714001,09/18/2020 12:00:00 AM,Wilshire
201004411,01/11/2020 12:00:00 AM,West Valley
200910806,06/09/2020 12:00:00 AM,Van Nuys
201916457,11/01/2020 12:00:00 AM,Mission
200813142,08/20/2020 12:00:00 AM,West LA
200411732,08/14/2020 12:00:00 AM,Hollenbeck
201312521,06/19/2020 12:00:00 AM,Newton
201805956,02/04/2020 12:00:00 AM,Southeast
202012563,07/25/2020 12:00:00 AM,Olympic
200205869,02/07/2020 12:00:00 AM,Rampart
201906952,02/29/2020 12:00:00 AM,Mission
200805466,02/03/2020 12:00:00 AM,West LA
201706339,02/23/2020 12:00:00 AM,Devonshire
201111762,07/23/2020 12:00:00 AM,Northeast
211606617,04/02/2021 12:00:00 AM,Foothill
201110222,06/09/2020 12:00:00 AM,Northeast
201116250,12/02/2020 12:00:00 AM,Northeast
201516068,10/08/2020 12:00:00 AM,N Hollywood
200514594,09/27/2020 12:00:00 AM,Harbor
200104499,01/07/2020 12:00:00 AM,Central
200906052,02/15/2020 12:00:00 AM,Van Nuys
201111930,07/28/2020 12:00:00 AM,Northeast
200705307,01/28/2020 12:00:00 AM,Wilshire
201418015,09/29/2020 12:00:00 AM,Pacific
200217710,11/21/2020 12:00:00 AM,Rampart
210704084,01/03/2021 12:00:00 AM,Wilshire
201013542,09/29/2020 12:00:00 AM,West Valley
200100514,01/05/2020 12:00:00 AM,Central
202017409,11/20/2020 12:00:00 AM,Olympic
200818000,12/28/2020 12:00:00 AM,West LA
201615354,12/05/2020 12:00:00 AM,Foothill
210113757,07/16/2021 12:00:00 AM,Central
200600728,06/11/2020 12:00:00 AM,Hollywood
201817667,09/23/2020 12:00:00 AM,Southeast
200111443,05/07/2020 12:00:00 AM,Central
201800733,06/18/2020 12:00:00 AM,Southeast
200516863,11/17/2020 12:00:00 AM,Harbor
201014874,11/09/2020 12:00:00 AM,West Valley
202110431,06/12/2020 12:00:00 AM,Topanga
201107885,03/31/2020 12:00:00 AM,Northeast
200514745,10/01/2020 12:00:00 AM,Harbor
200506018,02/17/2020 12:00:00 AM,Harbor
201305146,01/21/2020 12:00:00 AM,Newton
201111549,07/17/2020 12:00:00 AM,Northeast
202113352,09/01/2020 12:00:00 AM,Topanga
211314950,08/27/2021 12:00:00 AM,Newton
201909042,04/24/2020 12:00:00 AM,Mission
200122225,12/11/2020 12:00:00 AM,Central
200216981,11/01/2020 12:00:00 AM,Rampart
201405031,01/19/2020 12:00:00 AM,Pacific
210705437,02/07/2021 12:00:00 AM,Wilshire
201505100,01/23/2020 12:00:00 AM,N Hollywood
201210968,04/15/2020 12:00:00 AM,77th Street
202105892,02/11/2020 12:00:00 AM,Topanga
201513133,07/26/2020 12:00:00 AM,N Hollywood
200804229,01/06/2020 12:00:00 AM,West LA
201909567,05/07/2020 12:00:00 AM,Mission
200122897,12/29/2020 12:00:00 AM,Central
201109634,05/22/2020 12:00:00 AM,Northeast
200512752,08/08/2020 12:00:00 AM,Harbor
201910483,06/02/2020 12:00:00 AM,Mission
200305584,01/26/2020 12:00:00 AM,Southwest
201615371,12/06/2020 12:00:00 AM,Foothill
200210780,05/29/2020 12:00:00 AM,Rampart
201409343,04/06/2020 12:00:00 AM,Pacific
200207627,03/11/2020 12:00:00 AM,Rampart
200409075,05/21/2020 12:00:00 AM,Hollenbeck
200114918,07/16/2020 12:00:00 AM,Central
201418569,10/11/2020 12:00:00 AM,Pacific
200613856,08/11/2020 12:00:00 AM,Hollywood
202109913,05/29/2020 12:00:00 AM,Topanga
202016897,11/08/2020 12:00:00 AM,Olympic
202110662,06/17/2020 12:00:00 AM,Topanga
200913585,08/16/2020 12:00:00 AM,Van Nuys
201707824,03/31/2020 12:00:00 AM,Devonshire
201312161,06/12/2020 12:00:00 AM,Newton
201109566,05/20/2020 12:00:00 AM,Northeast
200110033,04/04/2020 12:00:00 AM,Central
201600565,02/15/2020 12:00:00 AM,Foothill
201010118,06/17/2020 12:00:00 AM,West Valley
200609061,04/13/2020 12:00:00 AM,Hollywood
201511357,06/16/2020 12:00:00 AM,N Hollywood
200416125,12/21/2020 12:00:00 AM,Hollenbeck
201610507,06/29/2020 12:00:00 AM,Foothill
201407987,03/10/2020 12:00:00 AM,Pacific
201204649,01/10/2020 12:00:00 AM,77th Street
201309456,04/15/2020 12:00:00 AM,Newton
201417553,08/25/2020 12:00:00 AM,Pacific
200611726,06/22/2020 12:00:00 AM,Hollywood
201208013,02/27/2020 12:00:00 AM,77th Street
200806994,02/28/2020 12:00:00 AM,West LA
200408659,05/09/2020 12:00:00 AM,Hollenbeck
200704307,01/07/2020 12:00:00 AM,Wilshire
201513959,08/14/2020 12:00:00 AM,N Hollywood
200109170,03/13/2020 12:00:00 AM,Central
200609585,04/27/2020 12:00:00 AM,Hollywood
201806416,02/11/2020 12:00:00 AM,Southeast
200600695,05/10/2020 12:00:00 AM,Hollywood
200407412,03/31/2020 12:00:00 AM,Hollenbeck
200516982,11/23/2020 12:00:00 AM,Harbor
200409545,06/06/2020 12:00:00 AM,Hollenbeck
200213050,07/26/2020 12:00:00 AM,Rampart
201822084,12/14/2020 12:00:00 AM,Southeast
200217417,11/09/2020 12:00:00 AM,Rampart
201820802,11/18/2020 12:00:00 AM,Southeast
210904062,01/03/2021 12:00:00 AM,Van Nuys
200618878,12/05/2020 12:00:00 AM,Hollywood
200300758,08/03/2020 12:00:00 AM,Southwest
201319177,10/28/2020 12:00:00 AM,Newton
201821198,11/26/2020 12:00:00 AM,Southeast
201011095,07/17/2020 12:00:00 AM,West Valley
202010927,06/15/2020 12:00:00 AM,Olympic
200510363,06/07/2020 12:00:00 AM,Harbor
201307851,03/08/2020 12:00:00 AM,Newton
201414676,07/31/2020 12:00:00 AM,Pacific
200507010,03/10/2020 12:00:00 AM,Harbor
201914569,09/16/2020 12:00:00 AM,Mission
201215317,06/24/2020 12:00:00 AM,77th Street
200311281,05/13/2020 12:00:00 AM,Southwest
201612855,09/13/2020 12:00:00 AM,Foothill
202018087,12/07/2020 12:00:00 AM,Olympic
201517115,11/03/2020 12:00:00 AM,N Hollywood
201909712,05/11/2020 12:00:00 AM,Mission
201918529,12/29/2020 12:00:00 AM,Mission
200813430,08/27/2020 12:00:00 AM,West LA
201709813,06/08/2020 12:00:00 AM,Devonshire
210805135,12/17/2020 12:00:00 AM,West LA
201408768,03/23/2020 12:00:00 AM,Pacific
200104098,01/02/2020 12:00:00 AM,Central
200810907,06/20/2020 12:00:00 AM,West LA
200710572,06/16/2020 12:00:00 AM,Wilshire
200807772,03/26/2020 12:00:00 AM,West LA
201610416,06/25/2020 12:00:00 AM,Foothill
200809030,05/04/2020 12:00:00 AM,West LA
201820919,11/21/2020 12:00:00 AM,Southeast
211204330,12/12/2020 12:00:00 AM,77th Street
200508778,04/28/2020 12:00:00 AM,Harbor
200211745,06/24/2020 12:00:00 AM,Rampart
201711538,07/25/2020 12:00:00 AM,Devonshire
202115916,11/09/2020 12:00:00 AM,Topanga
202007053,03/04/2020 12:00:00 AM,Olympic
201907973,03/23/2020 12:00:00 AM,Mission
200616403,10/07/2020 12:00:00 AM,Hollywood
202117566,12/30/2020 12:00:00 AM,Topanga
201821207,11/26/2020 12:00:00 AM,Southeast
201114767,10/17/2020 12:00:00 AM,Northeast
211110159,06/27/2021 12:00:00 AM,Northeast
202018489,12/17/2020 12:00:00 AM,Olympic
200507977,04/05/2020 12:00:00 AM,Harbor
200817859,12/22/2020 12:00:00 AM,West LA
201813788,07/10/2020 12:00:00 AM,Southeast
201225240,11/26/2020 12:00:00 AM,77th Street
200409036,05/20/2020 12:00:00 AM,Hollenbeck
200515304,10/15/2020 12:00:00 AM,Harbor
202011352,06/24/2020 12:00:00 AM,Olympic
200812563,08/01/2020 12:00:00 AM,West LA
200505445,02/04/2020 12:00:00 AM,Harbor
201110819,06/25/2020 12:00:00 AM,Northeast
201413559,07/10/2020 12:00:00 AM,Pacific
200913112,08/04/2020 12:00:00 AM,Van Nuys
200315192,08/03/2020 12:00:00 AM,Southwest
200905020,01/24/2020 12:00:00 AM,Van Nuys
201514850,09/04/2020 12:00:00 AM,N Hollywood
202016312,10/23/2020 12:00:00 AM,Olympic
201706622,03/01/2020 12:00:00 AM,Devonshire
201407540,03/02/2020 12:00:00 AM,Pacific
201709319,05/21/2020 12:00:00 AM,Devonshire
201014073,10/15/2020 12:00:00 AM,West Valley
201604663,01/15/2020 12:00:00 AM,Foothill
210308801,04/14/2021 12:00:00 AM,Southwest
200607529,03/08/2020 12:00:00 AM,Hollywood
201907591,03/12/2020 12:00:00 AM,Mission
200612216,07/05/2020 12:00:00 AM,Hollywood
200118108,09/17/2020 12:00:00 AM,Central
201713741,09/29/2020 12:00:00 AM,Devonshire
201016045,12/13/2020 12:00:00 AM,West Valley
200106104,01/30/2020 12:00:00 AM,Central
201916185,10/26/2020 12:00:00 AM,Mission
200615917,09/25/2020 12:00:00 AM,Hollywood
202107550,03/19/2020 12:00:00 AM,Topanga
201004678,01/17/2020 12:00:00 AM,West Valley
200909108,04/29/2020 12:00:00 AM,Van Nuys
202112940,08/20/2020 12:00:00 AM,Topanga
201320973,12/08/2020 12:00:00 AM,Newton
201215488,06/27/2020 12:00:00 AM,77th Street
200512490,07/31/2020 12:00:00 AM,Harbor
201415778,08/19/2020 12:00:00 AM,Pacific
200214722,09/06/2020 12:00:00 AM,Rampart
200213198,07/31/2020 12:00:00 AM,Rampart
200408576,05/06/2020 12:00:00 AM,Hollenbeck
201716035,12/05/2020 12:00:00 AM,Devonshire
200517220,11/29/2020 12:00:00 AM,Harbor
201505594,02/03/2020 12:00:00 AM,N Hollywood
201415852,08/21/2020 12:00:00 AM,Pacific
200211983,06/30/2020 12:00:00 AM,Rampart
201614798,11/15/2020 12:00:00 AM,Foothill
201609683,06/03/2020 12:00:00 AM,Foothill
202014078,08/31/2020 12:00:00 AM,Olympic
200513343,08/24/2020 12:00:00 AM,Harbor
201210183,04/02/2020 12:00:00 AM,77th Street
200314333,07/16/2020 12:00:00 AM,Southwest
201015537,11/29/2020 12:00:00 AM,West Valley
201708537,04/27/2020 12:00:00 AM,Devonshire
201306933,02/22/2020 12:00:00 AM,Newton
200604850,01/19/2020 12:00:00 AM,Hollywood
200608726,04/01/2020 12:00:00 AM,Hollywood
200116430,08/15/2020 12:00:00 AM,Central
200704156,01/04/2020 12:00:00 AM,Wilshire
201612120,08/19/2020 12:00:00 AM,Foothill
201611649,08/03/2020 12:00:00 AM,Foothill
201104896,01/21/2020 12:00:00 AM,Northeast
200709894,06/01/2020 12:00:00 AM,Wilshire
200212461,07/12/2020 12:00:00 AM,Rampart
201808704,03/25/2020 12:00:00 AM,Southeast
200117249,08/30/2020 12:00:00 AM,Central
201918629,12/31/2020 12:00:00 AM,Mission
201111958,07/29/2020 12:00:00 AM,Northeast
200816218,11/09/2020 12:00:00 AM,West LA
200915438,10/03/2020 12:00:00 AM,Van Nuys
201518504,12/10/2020 12:00:00 AM,N Hollywood
201918494,12/27/2020 12:00:00 AM,Mission
201214483,06/11/2020 12:00:00 AM,77th Street
200322422,12/29/2020 12:00:00 AM,Southwest
201016321,12/22/2020 12:00:00 AM,West Valley
201413130,07/01/2020 12:00:00 AM,Pacific
202111684,07/17/2020 12:00:00 AM,Topanga
201917607,12/01/2020 12:00:00 AM,Mission
200609823,05/04/2020 12:00:00 AM,Hollywood
201006286,02/21/2020 12:00:00 AM,West Valley
201418847,10/16/2020 12:00:00 AM,Pacific
200416218,12/23/2020 12:00:00 AM,Hollenbeck
200305129,01/21/2020 12:00:00 AM,Southwest
201512577,07/13/2020 12:00:00 AM,N Hollywood
200504429,01/10/2020 12:00:00 AM,Harbor
200212735,07/19/2020 12:00:00 AM,Rampart
200116699,08/21/2020 12:00:00 AM,Central
201706488,02/26/2020 12:00:00 AM,Devonshire
201316304,09/01/2020 12:00:00 AM,Newton
200405441,02/06/2020 12:00:00 AM,Hollenbeck
200406733,03/10/2020 12:00:00 AM,Hollenbeck
201812105,06/04/2020 12:00:00 AM,Southeast
200407057,03/15/2020 12:00:00 AM,Hollenbeck
200516765,11/17/2020 12:00:00 AM,Harbor
201109438,05/16/2020 12:00:00 AM,Northeast
201606495,03/01/2020 12:00:00 AM,Foothill
201716243,12/14/2020 12:00:00 AM,Devonshire
201316368,09/02/2020 12:00:00 AM,Newton
200120990,11/13/2020 12:00:00 AM,Central
201821481,12/01/2020 12:00:00 AM,Southeast
200105531,01/23/2020 12:00:00 AM,Central
200609783,05/03/2020 12:00:00 AM,Hollywood
201319151,10/28/2020 12:00:00 AM,Newton
201519057,12/26/2020 12:00:00 AM,N Hollywood
201209052,03/13/2020 12:00:00 AM,77th Street
202110907,06/25/2020 12:00:00 AM,Topanga
210709198,05/28/2021 12:00:00 AM,Wilshire
201513388,08/02/2020 12:00:00 AM,N Hollywood
200906042,02/14/2020 12:00:00 AM,Van Nuys
200206139,02/12/2020 12:00:00 AM,Rampart
200609371,04/22/2020 12:00:00 AM,Hollywood
202117319,12/22/2020 12:00:00 AM,Topanga
200614070,08/17/2020 12:00:00 AM,Hollywood
201715865,12/01/2020 12:00:00 AM,Devonshire
201310995,05/17/2020 12:00:00 AM,Newton
201407967,03/09/2020 12:00:00 AM,Pacific
200404198,01/06/2020 12:00:00 AM,Hollenbeck
200306469,02/11/2020 12:00:00 AM,Southwest
200319283,10/23/2020 12:00:00 AM,Southwest
201114738,10/16/2020 12:00:00 AM,Northeast
200304825,01/15/2020 12:00:00 AM,Southwest
200214699,09/05/2020 12:00:00 AM,Rampart
200118917,10/02/2020 12:00:00 AM,Central
202109905,05/28/2020 12:00:00 AM,Topanga
211005444,02/17/2021 12:00:00 AM,West Valley
200608783,04/05/2020 12:00:00 AM,Hollywood
200204886,01/18/2020 12:00:00 AM,Rampart
200715070,10/19/2020 12:00:00 AM,Wilshire
210304258,01/07/2021 12:00:00 AM,Southwest
211804068,12/31/2020 12:00:00 AM,Southeast
200913711,08/19/2020 12:00:00 AM,Van Nuys
201708007,04/07/2020 12:00:00 AM,Devonshire
200410349,06/30/2020 12:00:00 AM,Hollenbeck
200414285,10/26/2020 12:00:00 AM,Hollenbeck
201410390,05/03/2020 12:00:00 AM,Pacific
200709397,05/19/2020 12:00:00 AM,Wilshire
201109635,05/22/2020 12:00:00 AM,Northeast
200215534,09/28/2020 12:00:00 AM,Rampart
201510827,06/02/2020 12:00:00 AM,N Hollywood
201817400,09/17/2020 12:00:00 AM,Southeast
200506334,02/24/2020 12:00:00 AM,Harbor
200918652,12/20/2020 12:00:00 AM,Van Nuys
201223268,10/24/2020 12:00:00 AM,77th Street
200612912,07/21/2020 12:00:00 AM,Hollywood
200711448,07/09/2020 12:00:00 AM,Wilshire
200611024,06/03/2020 12:00:00 AM,Hollywood
201512495,07/11/2020 12:00:00 AM,N Hollywood
200121259,11/19/2020 12:00:00 AM,Central
200916886,11/05/2020 12:00:00 AM,Van Nuys
201005005,01/24/2020 12:00:00 AM,West Valley
201317534,09/25/2020 12:00:00 AM,Newton
200816200,11/08/2020 12:00:00 AM,West LA
202017817,11/30/2020 12:00:00 AM,Olympic
201812116,06/04/2020 12:00:00 AM,Southeast
201814284,07/20/2020 12:00:00 AM,Southeast
201716469,12/20/2020 12:00:00 AM,Devonshire
200606263,02/14/2020 12:00:00 AM,Hollywood
201107501,03/18/2020 12:00:00 AM,Northeast
202108029,04/06/2020 12:00:00 AM,Topanga
201419141,10/22/2020 12:00:00 AM,Pacific
200905416,02/02/2020 12:00:00 AM,Van Nuys
201410658,05/10/2020 12:00:00 AM,Pacific
201306156,02/07/2020 12:00:00 AM,Newton
201911342,06/24/2020 12:00:00 AM,Mission
200512007,07/18/2020 12:00:00 AM,Harbor
201305441,01/26/2020 12:00:00 AM,Newton
201410370,05/02/2020 12:00:00 AM,Pacific
